RT(milliseconds),TIC
761440,917863
761450,917460
761460,917225
761470,917312
761480,917311
761490,917173
761500,916986
761510,917080
761520,917418
761530,917541
761540,917710
761550,917605
761560,917529
761570,917739
761580,917846
761590,917799
761600,917344
761610,917094
761620,917422
761630,917771
761640,918244
761650,917996
761660,917854
761670,917823
761680,917684
761690,917291
761700,917087
761710,917104
761720,917209
761730,917081
761740,917298
761750,917537
761760,917678
761770,917448
761780,917229
761790,917461
761800,917939
761810,918146
761820,917886
761830,917295
761840,917152
761850,917398
761860,917606
761870,917642
761880,917358
761890,917305
761900,917359
761910,917546
761920,917681
761930,917856
761940,917416
761950,917242
761960,917383
761970,917941
761980,918008
761990,917479
762000,917351
762010,917666
762020,917756
762030,917672
762040,917773
762050,918167
762060,918127
762070,917483
762080,917279
762090,917533
762100,917916
762110,917882
762120,917876
762130,917915
762140,918120
762150,917732
762160,917531
762170,917585
762180,917761
762190,917822
762200,917463
762210,917358
762220,917456
762230,917306
762240,917115
762250,917050
762260,917498
762270,917881
762280,917938
762290,917621
762300,917300
762310,917303
762320,917726
762330,917842
762340,917797
762350,917258
762360,917119
762370,917267
762380,917381
762390,917481
762400,917109
762410,917140
762420,917393
762430,917641
762440,917778
762450,918016
762460,918121
762470,918167
762480,917855
762490,917776
762500,917839
762510,918183
762520,918100
762530,917855
762540,917483
762550,917619
762560,917891
762570,917706
762580,917514
762590,917966
762600,919135
762610,919357
762620,918756
762630,917527
762640,917632
762650,917760
762660,918079
762670,917464
762680,917174
762690,917323
762700,917931
762710,918371
762720,917869
762730,917357
762740,917211
762750,917733
762760,918202
762770,917949
762780,917635
762790,917443
762800,917344
762810,917478
762820,917391
762830,917328
762840,917437
762850,917737
762860,918199
762870,917846
762880,917491
762890,917341
762900,917237
762910,917238
762920,917229
762930,917441
762940,917373
762950,917268
762960,917358
762970,917687
762980,917595
762990,917489
763000,917606
763010,917963
763020,918368
763030,918079
763040,918136
763050,918015
763060,918014
763070,917583
763080,917296
763090,917443
763100,917640
763110,917666
763120,917473
763130,917640
763140,917773
763150,917791
763160,917520
763170,917326
763180,917281
763190,917694
763200,917771
763210,917791
763220,917286
763230,917351
763240,917556
763250,917581
763260,917294
763270,917445
763280,917857
763290,918321
763300,917996
763310,917702
763320,917775
763330,917736
763340,917681
763350,917233
763360,917384
763370,917758
763380,918130
763390,918049
763400,917796
763410,917478
763420,917623
763430,917605
763440,917680
763450,917461
763460,917508
763470,917626
763480,917812
763490,917769
763500,917879
763510,917869
763520,917693
763530,917279
763540,917085
763550,917425
763560,917675
763570,917708
763580,917373
763590,917176
763600,917154
763610,917312
763620,917300
763630,917460
763640,917977
763650,918526
763660,918721
763670,918208
763680,917795
763690,917536
763700,917346
763710,917304
763720,917102
763730,917441
763740,917881
763750,918315
763760,918394
763770,917966
763780,917612
763790,917478
763800,917463
763810,917546
763820,917518
763830,917403
763840,917252
763850,917420
763860,917720
763870,918157
763880,917895
763890,917690
763900,917452
763910,917470
763920,917578
763930,917311
763940,916883
763950,916796
763960,917180
763970,917598
763980,917790
763990,917474
764000,917514
764010,917381
764020,917703
764030,917668
764040,917780
764050,917870
764060,918266
764070,918289
764080,917846
764090,917289
764100,917340
764110,917560
764120,917722
764130,917602
764140,917235
764150,917276
764160,917486
764170,917865
764180,917906
764190,917984
764200,917844
764210,917601
764220,917214
764230,917167
764240,917429
764250,917389
764260,917295
764270,917319
764280,917406
764290,917969
764300,917704
764310,917617
764320,917611
764330,917901
764340,917981
764350,917273
764360,916803
764370,916988
764380,917497
764390,917943
764400,917567
764410,917587
764420,917641
764430,917896
764440,917816
764450,917598
764460,917525
764470,917816
764480,917812
764490,917766
764500,917316
764510,917283
764520,917642
764530,917893
764540,918200
764550,917800
764560,917579
764570,917509
764580,917581
764590,917595
764600,917550
764610,917745
764620,917912
764630,917891
764640,917663
764650,917849
764660,918086
764670,918185
764680,917696
764690,917060
764700,916960
764710,917205
764720,917471
764730,917594
764740,917507
764750,917919
764760,918225
764770,918149
764780,917529
764790,916885
764800,917009
764810,917285
764820,917393
764830,917358
764840,917479
764850,917819
764860,918071
764870,917898
764880,917915
764890,917786
764900,918077
764910,918063
764920,917822
764930,917499
764940,917576
764950,917855
764960,918126
764970,917833
764980,917706
764990,917703
765000,917964
765010,918264
765020,917951
765030,917777
765040,917428
765050,917603
765060,917523
765070,917500
765080,917230
765090,916976
765100,917025
765110,917419
765120,917890
765130,918160
765140,917980
765150,917717
765160,917665
765170,917432
765180,917360
765190,917199
765200,917440
765210,917467
765220,917118
765230,916921
765240,917168
765250,917624
765260,917744
765270,917489
765280,917191
765290,917447
765300,917685
765310,917745
765320,917156
765330,916969
765340,917226
765350,917670
765360,917798
765370,917700
765380,917728
765390,917666
765400,917304
765410,917018
765420,917152
765430,917558
765440,917673
765450,917538
765460,917372
765470,917447
765480,917422
765490,917354
765500,917434
765510,917733
765520,917828
765530,917741
765540,917878
765550,918227
765560,918129
765570,917409
765580,916715
765590,916937
765600,917343
765610,917969
765620,918041
765630,918046
765640,917954
765650,917874
765660,917644
765670,917561
765680,917658
765690,917557
765700,917574
765710,917539
765720,917770
765730,917828
765740,917840
765750,917807
765760,917520
765770,917332
765780,917210
765790,917404
765800,917376
765810,917480
765820,917595
765830,917519
765840,917395
765850,917057
765860,917263
765870,917271
765880,917445
765890,917424
765900,917745
765910,917790
765920,917981
765930,917747
765940,917454
765950,917279
765960,917497
765970,918013
765980,917810
765990,917739
766000,917591
766010,918069
766020,917977
766030,917861
766040,917633
766050,917629
766060,917626
766070,917258
766080,917497
766090,918083
766100,918251
766110,917846
766120,917312
766130,917662
766140,917896
766150,917818
766160,917552
766170,917824
766180,918194
766190,918343
766200,918242
766210,918128
766220,918191
766230,917977
766240,917630
766250,917651
766260,917780
766270,917964
766280,917636
766290,917199
766300,917023
766310,917121
766320,917600
766330,917834
766340,917516
766350,917358
766360,917147
766370,917383
766380,917230
766390,917188
766400,917561
766410,917887
766420,918051
766430,917568
766440,917269
766450,917276
766460,917732
766470,917953
766480,917782
766490,917360
766500,917298
766510,917415
766520,917431
766530,917563
766540,917873
766550,917959
766560,917659
766570,917268
766580,917391
766590,917551
766600,917735
766610,917573
766620,917306
766630,917122
766640,917327
766650,917568
766660,917605
766670,917377
766680,917366
766690,917686
766700,917779
766710,917844
766720,917204
766730,916976
766740,916855
766750,917087
766760,917173
766770,917546
766780,917874
766790,918040
766800,917527
766810,917238
766820,917145
766830,917551
766840,918035
766850,917983
766860,917729
766870,917554
766880,917620
766890,917718
766900,917508
766910,917674
766920,917696
766930,917566
766940,917564
766950,917511
766960,917816
766970,917417
766980,917348
766990,917570
767000,917919
767010,917696
767020,917160
767030,917201
767040,917311
767050,917643
767060,917552
767070,917647
767080,917497
767090,916974
767100,916840
767110,917068
767120,917636
767130,917764
767140,917749
767150,917715
767160,917606
767170,917078
767180,917024
767190,917405
767200,917861
767210,918128
767220,917950
767230,917732
767240,917545
767250,917499
767260,917291
767270,917118
767280,917280
767290,917764
767300,917963
767310,917867
767320,917573
767330,917640
767340,917815
767350,917804
767360,917580
767370,917418
767380,917703
767390,917978
767400,918063
767410,917932
767420,917974
767430,917715
767440,917535
767450,917220
767460,917298
767470,917366
767480,917319
767490,917281
767500,917310
767510,917401
767520,917500
767530,917557
767540,917229
767550,917246
767560,917330
767570,917646
767580,917495
767590,917027
767600,916967
767610,917330
767620,917475
767630,917508
767640,916982
767650,917361
767660,917825
767670,918150
767680,917810
767690,917559
767700,917904
767710,918091
767720,918064
767730,917809
767740,917981
767750,917782
767760,917511
767770,917500
767780,917792
767790,918212
767800,917891
767810,917508
767820,917439
767830,917468
767840,917726
767850,917686
767860,917604
767870,917576
767880,917357
767890,917392
767900,917645
767910,918190
767920,918768
767930,918508
767940,917873
767950,917677
767960,917889
767970,917879
767980,917711
767990,917766
768000,917783
768010,917538
768020,917253
768030,917368
768040,917366
768050,917573
768060,917511
768070,917478
768080,917132
768090,917025
768100,917338
768110,917687
768120,918013
768130,917865
768140,917598
768150,917458
768160,917314
768170,917215
768180,917045
768190,917395
768200,917783
768210,918070
768220,917776
768230,917328
768240,917296
768250,917504
768260,917820
768270,917531
768280,917458
768290,917448
768300,917692
768310,917675
768320,917386
768330,917306
768340,917636
768350,917936
768360,918054
768370,917370
768380,917010
768390,917018
768400,917238
768410,917508
768420,917273
768430,917490
768440,917658
768450,917705
768460,917794
768470,917614
768480,917691
768490,917726
768500,917624
768510,917855
768520,917945
768530,918258
768540,918176
768550,917688
768560,917266
768570,917048
768580,917193
768590,917402
768600,917576
768610,917609
768620,917758
768630,917737
768640,917800
768650,917734
768660,917900
768670,917725
768680,917506
768690,917227
768700,917504
768710,917879
768720,917812
768730,917477
768740,917450
768750,917642
768760,918008
768770,917484
768780,917254
768790,917091
768800,917478
768810,917973
768820,918022
768830,917793
768840,917293
768850,917242
768860,917523
768870,917749
768880,917649
768890,917243
768900,916893
768910,917079
768920,917132
768930,917270
768940,917290
768950,917678
768960,918115
768970,918120
768980,917974
768990,917899
769000,917888
769010,917993
769020,917709
769030,917276
769040,917285
769050,917404
769060,917777
769070,917623
769080,917498
769090,917694
769100,917665
769110,917781
769120,917332
769130,917354
769140,917156
769150,917088
769160,917021
769170,917411
769180,917829
769190,917803
769200,917485
769210,917315
769220,917534
769230,917478
769240,917449
769250,917480
769260,917843
769270,917801
769280,917490
769290,917252
769300,917188
769310,917176
769320,917150
769330,917218
769340,917276
769350,917435
769360,917684
769370,917478
769380,917213
769390,917303
769400,917533
769410,917647
769420,917679
769430,917822
769440,917925
769450,917444
769460,917246
769470,917437
769480,917620
769490,917668
769500,917379
769510,917453
769520,917534
769530,917589
769540,917707
769550,917575
769560,917364
769570,917423
769580,917756
769590,917624
769600,917297
769610,917168
769620,917627
769630,917771
769640,917833
769650,917935
769660,918083
769670,918160
769680,917912
769690,917888
769700,917809
769710,917740
769720,917409
769730,917132
769740,917371
769750,917330
769760,917508
769770,917268
769780,917443
769790,917548
769800,917599
769810,917530
769820,917523
769830,917540
769840,917635
769850,917597
769860,917608
769870,917755
769880,917777
769890,917979
769900,917594
769910,917403
769920,917248
769930,917274
769940,916803
769950,916668
769960,917257
769970,918129
769980,918245
769990,917601
770000,917516
770010,917936
770020,918306
770030,918197
770040,917552
770050,917169
770060,916816
770070,916786
770080,916967
770090,916981
770100,917509
770110,917902
770120,918254
770130,917834
770140,917313
770150,917096
770160,917063
770170,917149
770180,917426
770190,917799
770200,918161
770210,918152
770220,917662
770230,917204
770240,917234
770250,917394
770260,917484
770270,917483
